ID,CHECKING_BALANCE,CREDIT_HISTORY,EXISTING_SAVINGS,EXISTING_CREDITS_COUNT
1200401,-121.27,ALL_CREDITS_PAID_BACK,93.8,1.0
222404,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,879.6,1.0
1017478,NO_CHECKING,OUTSTANDING_CREDIT,966.94,2.0
1191596,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
365856,110.06,CREDITS_PAID_TO_DATE,77.0,1.0
723048,-365.53,ALL_CREDITS_PAID_BACK,1.97,1.0
474417,-157.12,CREDITS_PAID_TO_DATE,,2.0
515164,-15.82,ALL_CREDITS_PAID_BACK,92.92,1.0
42939,NO_CHECKING,OUTSTANDING_CREDIT,785.07,1.0
1243800,0,PRIOR_PAYMENTS_DELAYED,17.39,1.0
1261517,0,NO_CREDITS,12.77,1.0
914380,10.3,ALL_CREDITS_PAID_BACK,85.28,1.0
891252,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,972.76,2.0
925931,NO_CHECKING,OUTSTANDING_CREDIT,173.77,1.0
454184,17174.64,OUTSTANDING_CREDIT,UNKNOWN,1.0
999145,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,852.98,2.0
60005,70.05,CREDITS_PAID_TO_DATE,64.31,1.0
849193,-153.29,CREDITS_PAID_TO_DATE,93.52,1.0
954444,-196.54,PRIOR_PAYMENTS_DELAYED,746.84,1.0
986177,-856.4,CREDITS_PAID_TO_DATE,801.13,1.0
599359,160.46,ALL_CREDITS_PAID_BACK,64.03,1.0
599507,NO_CHECKING,CREDITS_PAID_TO_DATE,253.66,1.0
514189,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
900725,NO_CHECKING,CREDITS_PAID_TO_DATE,322.28,2.0
397913,NO_CHECKING,CREDITS_PAID_TO_DATE,62.53,1.0
699787,0,ALL_CREDITS_PAID_BACK,235.44,1.0
1071951,-112.3,CREDITS_PAID_TO_DATE,684.1,1.0
497679,NO_CHECKING,CREDITS_PAID_TO_DATE,20.33,2.0
1024966,12296.81,CREDITS_PAID_TO_DATE,735.55,1.0
640098,-558.83,CREDITS_PAID_TO_DATE,62.65,1.0
1118338,-175.99,ALL_CREDITS_PAID_BACK,73.98,1.0
726349,197.53,CREDITS_PAID_TO_DATE,2079.0,1.0
1312042,43.61,PRIOR_PAYMENTS_DELAYED,30189.63,2.0
498676,NO_CHECKING,OUTSTANDING_CREDIT,889.1,2.0
1047547,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,89.54,1.0
504801,89.26,PRIOR_PAYMENTS_DELAYED,980.68,1.0
1058205,NO_CHECKING,,834.03,2.0
848094,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,169.35,1.0
342609,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,385.0,1.0
693353,NO_CHECKING,CREDITS_PAID_TO_DATE,249.1,1.0
497737,-1714.0,ALL_CREDITS_PAID_BACK,291.49,1.0
575548,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,309.7,2.0
1173909,NO_CHECKING,CREDITS_PAID_TO_DATE,113.48,2.0
269451,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,198.94,1.0
995855,-298.62,ALL_CREDITS_PAID_BACK,415.97,1.0
1319964,8.07,OUTSTANDING_CREDIT,909.17,1.0
1230663,-0.28,ALL_CREDITS_PAID_BACK,95.32,3.0
769116,597.25,CREDITS_PAID_TO_DATE,1455.03,2.0
745439,-40.7,PRIOR_PAYMENTS_DELAYED,575.29,1.0
654174,0,CREDITS_PAID_TO_DATE,78.95,1.0
720796,NO_CHECKING,ALL_CREDITS_PAID_BACK,45.99,2.0
1278712,-697.96,CREDITS_PAID_TO_DATE,60.04,1.0
658648,-408.87,CREDITS_PAID_TO_DATE,74.42,1.0
1052861,59.56,OUTSTANDING_CREDIT,686.4,2.0
1217077,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,1327.78,2.0
927660,-587.39,PRIOR_PAYMENTS_DELAYED,154.09,1.0
990648,0,PRIOR_PAYMENTS_DELAYED,317.95,1.0
687183,NO_CHECKING,OUTSTANDING_CREDIT,22402.45,2.0
11935,NO_CHECKING,NO_CREDITS,95.36,2.0
517018,112.3,CREDITS_PAID_TO_DATE,7.9,1.0
1031161,-96.93,ALL_CREDITS_PAID_BACK,3.21,1.0
984567,-121.6,PRIOR_PAYMENTS_DELAYED,748.55,2.0
517998,61.2,CREDITS_PAID_TO_DATE,19.39,1.0
17863,178.25,CREDITS_PAID_TO_DATE,89.51,1.0
643049,166.6,CREDITS_PAID_TO_DATE,22116.9,2.0
549997,2638.47,PRIOR_PAYMENTS_DELAYED,387.07,1.0
119335,166.38,PRIOR_PAYMENTS_DELAYED,365.72,2.0
438539,122.42,NO_CREDITS,58.45,1.0
1316519,111.41,CREDITS_PAID_TO_DATE,11.59,1.0
1177178,-1406.66,ALL_CREDITS_PAID_BACK,23.21,1.0
1310182,-278.04,CREDITS_PAID_TO_DATE,2287.78,1.0
816269,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
288059,NO_CHECKING,ALL_CREDITS_PAID_BACK,357.67,2.0
1297294,71.23,CREDITS_PAID_TO_DATE,35.72,1.0
1045637,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,414.42,1.0
1106017,-35.82,CREDITS_PAID_TO_DATE,79.53,1.0
184880,NO_CHECKING,CREDITS_PAID_TO_DATE,19.23,1.0
190438,-14.58,ALL_CREDITS_PAID_BACK,870.97,1.0
905743,6076.42,CREDITS_PAID_TO_DATE,11.07,1.0
127500,NO_CHECKING,CREDITS_PAID_TO_DATE,110.2,1.0
1152672,97.91,OUTSTANDING_CREDIT,UNKNOWN,2.0
534640,NO_CHECKING,OUTSTANDING_CREDIT,710.68,2.0
42023,-61.56,CREDITS_PAID_TO_DATE,37.69,1.0
109554,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,812.13,2.0
269181,140.08,CREDITS_PAID_TO_DATE,282.77,1.0
314401,17525.5,CREDITS_PAID_TO_DATE,24.66,2.0
333925,150.29,CREDITS_PAID_TO_DATE,166.54,1.0
367091,190.52,ALL_CREDITS_PAID_BACK,324.87,1.0
327324,NO_CHECKING,CREDITS_PAID_TO_DATE,840.09,1.0
505109,-72.47,CREDITS_PAID_TO_DATE,973.61,1.0
1086287,-438.28,PRIOR_PAYMENTS_DELAYED,80.82,2.0
10147,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,407.03,2.0
633731,43.28,PRIOR_PAYMENTS_DELAYED,267.92,1.0
1307889,NO_CHECKING,OUTSTANDING_CREDIT,411.0,1.0
1166135,149.49,ALL_CREDITS_PAID_BACK,236.43,1.0
1179235,-566.08,ALL_CREDITS_PAID_BACK,41.17,1.0
409055,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,584.21,2.0
903805,-1013.84,ALL_CREDITS_PAID_BACK,96.73,1.0
286262,-871.25,NO_CREDITS,355.08,1.0
863075,NO_CHECKING,OUTSTANDING_CREDIT,1861.15,3.0
1249370,165.64,ALL_CREDITS_PAID_BACK,75.45,1.0
817612,-630.74,CREDITS_PAID_TO_DATE,76.1,2.0
457763,-46.13,OUTSTANDING_CREDIT,222.2,2.0
683772,-93.29,ALL_CREDITS_PAID_BACK,20.48,1.0
8107,-119.19,PRIOR_PAYMENTS_DELAYED,424.73,1.0
1052596,-1122.75,CREDITS_PAID_TO_DATE,262.76,1.0
207868,80.22,PRIOR_PAYMENTS_DELAYED,16134.57,2.0
858927,56.27,ALL_CREDITS_PAID_BACK,285.91,1.0
248652,48.78,CREDITS_PAID_TO_DATE,23014.9,1.0
421029,NO_CHECKING,OUTSTANDING_CREDIT,557.67,1.0
827553,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,615.54,2.0
145488,NO_CHECKING,OUTSTANDING_CREDIT,33154.86,2.0
178072,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,726.26,2.0
673510,-188.71,PRIOR_PAYMENTS_DELAYED,339.82,1.0
636739,163.82,CREDITS_PAID_TO_DATE,472.11,1.0
919733,14324.23,PRIOR_PAYMENTS_DELAYED,18652.44,1.0
115839,130.13,PRIOR_PAYMENTS_DELAYED,726.78,2.0
1128684,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,1.0
5547,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
