ID,CHECKING_BALANCE,PAYMENT_TERM,CREDIT_HISTORY,LOAN_PURPOSE,LOAN_AMOUNT,EXISTING_SAVINGS,EMPLOYMENT_DURATION,INSTALLMENT_PERCENT,SEX,OTHERS_ON_LOAN,CURRENT_RESIDENCE_DURATION,PROPERTY,AGE,INSTALLMENT_PLANS,HOUSING,EXISTING_CREDITS_COUNT,JOB_TYPE,DEPENDENTS,TELEPHONE,FOREIGN_WORKER,ALLOW
95153,NO_CHECKING,868,OUTSTANDING_CREDIT,BUSINESS,6891,692.02,5,3,F,NONE,4,UNKNOWN,48,NONE,OWN,2,3,2,1,1,TO_FILL
602930,7833.31,155,PRIOR_PAYMENTS_DELAYED,VACATION,1854,1608.0,2,2,M,NONE,4,CAR_OTHER,32,NONE,OWN,2,2,1,0,1,TO_FILL
97701,NO_CHECKING,961,PRIOR_PAYMENTS_DELAYED,BUSINESS,4999,242.02,5,4,F,NONE,3,UNKNOWN,51,NONE,OWN,1,3,1,1,1,TO_FILL
1144385,193.84,713,OUTSTANDING_CREDIT,BUSINESS,3452,1251.71,2,3,M,NONE,3,CAR_OTHER,30,NONE,OWN,1,2,1,0,1,TO_FILL
174667,-242.02,124,PRIOR_PAYMENTS_DELAYED,FURNITURE,2499,807.39,4,3,M,NONE,2,CAR_OTHER,23,NONE,OWN,1,3,1,0,1,TO_FILL
348165,42.98,450,PRIOR_PAYMENTS_DELAYED,RADIO_TV,5076,56.5,4,2,M,NONE,3,CAR_OTHER,38,NONE,OWN,2,3,1,0,1,TO_FILL
256348,66.48,510,CREDITS_PAID_TO_DATE,CAR_USED,3807,26.66,7,3,M,NONE,1,SAVINGS_INSURANCE,30,NONE,OWN,1,3,1,1,1,TO_FILL
458546,112.76,240,ALL_CREDITS_PAID_BACK,CAR_USED,250,40.2,1,2,F,NONE,2,REAL_ESTATE,28,NONE,OWN,1,3,1,0,1,TO_FILL
1118687,148.78,780,ALL_CREDITS_PAID_BACK,REPAIRS,2727,515.65,3,2,F,NONE,2,SAVINGS_INSURANCE,27,STORES,RENT,2,1,1,0,1,TO_FILL
449408,-70.11,310,ALL_CREDITS_PAID_BACK,CAR_NEW,250,804.21,0,2,F,NONE,3,SAVINGS_INSURANCE,24,NONE,RENT,1,3,1,0,1,TO_FILL
873530,-297.12,279,ALL_CREDITS_PAID_BACK,VACATION,3484,0.12,0,3,M,CO-APPLICANT,3,SAVINGS_INSURANCE,30,STORES,OWN,1,1,1,1,1,TO_FILL
226521,167.76,310,CREDITS_PAID_TO_DATE,VACATION,2325,0.36,0,3,F,NONE,3,SAVINGS_INSURANCE,22,BANK,RENT,1,1,1,0,1,TO_FILL
310750,160.68,589,PRIOR_PAYMENTS_DELAYED,RADIO_TV,358,399.77,14,3,F,NONE,2,CAR_OTHER,40,NONE,OWN,2,3,1,0,1,TO_FILL
72178,0,496,CREDITS_PAID_TO_DATE,FURNITURE,3881,15.27,0,2,F,CO-APPLICANT,3,SAVINGS_INSURANCE,43,NONE,OWN,1,3,1,1,1,TO_FILL
1308161,NO_CHECKING,240,PRIOR_PAYMENTS_DELAYED,REPAIRS,1420,230.22,3,2,M,NONE,4,REAL_ESTATE,34,NONE,OWN,1,2,2,1,1,TO_FILL
759050,-1261.1,360,ALL_CREDITS_PAID_BACK,CAR_NEW,250,6.33,0,1,F,NONE,1,SAVINGS_INSURANCE,39,BANK,RENT,1,0,1,1,1,TO_FILL
612306,8661.59,589,CREDITS_PAID_TO_DATE,RADIO_TV,1355,83.91,5,3,M,NONE,3,SAVINGS_INSURANCE,35,NONE,OWN,2,3,1,0,1,TO_FILL
1175803,NO_CHECKING,960,ALL_CREDITS_PAID_BACK,CAR_USED,5353,394.82,7,4,M,NONE,4,CAR_OTHER,40,NONE,OWN,1,3,1,1,1,TO_FILL
1206212,NO_CHECKING,961,PRIOR_PAYMENTS_DELAYED,FURNITURE,5789,374.99,3,3,F,NONE,3,SAVINGS_INSURANCE,43,STORES,OWN,1,1,1,1,1,TO_FILL
1315773,95.49,270,NO_CREDITS,CAR_NEW,250,11.99,0,2,F,NONE,3,REAL_ESTATE,19,NONE,OWN,1,3,1,0,1,TO_FILL
117002,NO_CHECKING,713,PRIOR_PAYMENTS_DELAYED,CAR_USED,3416,999.51,1,3,M,NONE,4,SAVINGS_INSURANCE,34,NONE,OWN,1,3,1,0,1,TO_FILL
236342,-432.72,660,CREDITS_PAID_TO_DATE,APPLIANCES,2448,8.53,7,3,F,NONE,3,SAVINGS_INSURANCE,36,NONE,OWN,1,3,1,0,1,TO_FILL
1228194,NO_CHECKING,775,PRIOR_PAYMENTS_DELAYED,APPLIANCES,6292,491.79,9,4,F,NONE,4,SAVINGS_INSURANCE,51,NONE,FREE,2,2,1,0,1,TO_FILL
195120,NO_CHECKING,899,CREDITS_PAID_TO_DATE,BUSINESS,6417,163.95,4,4,M,NONE,4,SAVINGS_INSURANCE,40,NONE,OWN,1,2,1,0,1,TO_FILL
1165485,NO_CHECKING,1240,PRIOR_PAYMENTS_DELAYED,REPAIRS,8523,574.23,9,5,M,CO-APPLICANT,4,UNKNOWN,49,NONE,FREE,2,3,2,1,1,TO_FILL
132411,1409.5,840,PRIOR_PAYMENTS_DELAYED,RADIO_TV,4153,384.31,2,4,M,NONE,3,CAR_OTHER,40,NONE,FREE,2,3,1,0,1,TO_FILL
141286,-180.76,403,ALL_CREDITS_PAID_BACK,CAR_USED,1299,54.48,0,2,F,NONE,3,SAVINGS_INSURANCE,24,NONE,OWN,1,3,1,0,1,TO_FILL
834909,105.23,558,CREDITS_PAID_TO_DATE,FURNITURE,3196,4.86,4,2,M,NONE,3,CAR_OTHER,32,NONE,OWN,1,3,1,1,1,TO_FILL
247009,24.36,682,CREDITS_PAID_TO_DATE,RETRAINING,3122,5.07,0,3,F,NONE,3,REAL_ESTATE,31,NONE,OWN,1,3,1,0,1,TO_FILL
492532,NO_CHECKING,450,OUTSTANDING_CREDIT,RADIO_TV,7200,194.34,8,4,M,NONE,5,CAR_OTHER,42,NONE,OWN,2,3,1,1,1,TO_FILL
327084,-18.41,248,PRIOR_PAYMENTS_DELAYED,CAR_USED,840,27.1,1,2,F,NONE,1,CAR_OTHER,30,NONE,RENT,1,3,1,0,1,TO_FILL
721645,85.65,1085,ALL_CREDITS_PAID_BACK,RADIO_TV,3278,79.87,6,3,M,NONE,1,CAR_OTHER,37,NONE,FREE,2,3,1,1,1,TO_FILL
369238,33.86,496,CREDITS_PAID_TO_DATE,CAR_USED,4801,70.94,1,3,F,NONE,3,CAR_OTHER,35,NONE,OWN,1,3,1,0,1,TO_FILL
912678,NO_CHECKING,630,CREDITS_PAID_TO_DATE,RADIO_TV,3997,19480.53,1,4,M,NONE,3,CAR_OTHER,34,NONE,OWN,1,3,1,0,1,TO_FILL
926026,NO_CHECKING,248,PRIOR_PAYMENTS_DELAYED,CAR_NEW,2539,12810.56,1,2,M,NONE,4,CAR_OTHER,34,NONE,OWN,1,2,1,1,1,TO_FILL
341523,-174.22,360,ALL_CREDITS_PAID_BACK,CAR_USED,1844,57.7,3,1,F,CO-APPLICANT,2,REAL_ESTATE,22,STORES,OWN,1,1,1,0,1,TO_FILL
1168928,135.59,124,CREDITS_PAID_TO_DATE,CAR_USED,389,28.6,0,2,F,CO-APPLICANT,2,REAL_ESTATE,40,NONE,OWN,1,3,1,1,0,TO_FILL
142409,NO_CHECKING,240,PRIOR_PAYMENTS_DELAYED,FURNITURE,811,258.41,1,2,M,NONE,2,SAVINGS_INSURANCE,33,BANK,RENT,1,0,1,0,1,TO_FILL
733542,NO_CHECKING,900,OUTSTANDING_CREDIT,FURNITURE,8404,UNKNOWN,5,4,M,CO-APPLICANT,3,CAR_OTHER,56,NONE,FREE,2,3,2,1,1,TO_FILL
1264521,-1476.32,589,PRIOR_PAYMENTS_DELAYED,FURNITURE,3485,1725.22,10,3,M,NONE,2,CAR_OTHER,38,STORES,RENT,2,1,2,0,1,TO_FILL
1212848,NO_CHECKING,1230,PRIOR_PAYMENTS_DELAYED,REPAIRS,7736,UNKNOWN,10,4,M,CO-APPLICANT,3,UNKNOWN,46,NONE,OWN,2,3,2,1,1,TO_FILL
985678,119.09,270,ALL_CREDITS_PAID_BACK,CAR_USED,2002,644.16,0,2,F,NONE,3,SAVINGS_INSURANCE,24,NONE,OWN,1,3,1,0,1,TO_FILL
280589,-167.83,496,CREDITS_PAID_TO_DATE,FURNITURE,2618,564.58,7,3,F,NONE,2,SAVINGS_INSURANCE,32,BANK,RENT,2,0,1,0,1,TO_FILL
484065,-162.45,558,PRIOR_PAYMENTS_DELAYED,RETRAINING,5053,9.52,5,3,M,NONE,2,UNKNOWN,43,NONE,OWN,1,3,1,1,1,TO_FILL
675977,-287.21,120,ALL_CREDITS_PAID_BACK,CAR_NEW,1711,5.8,4,2,F,NONE,1,SAVINGS_INSURANCE,21,BANK,RENT,1,0,1,0,1,TO_FILL
1229282,-571.99,341,ALL_CREDITS_PAID_BACK,CAR_NEW,250,482.95,0,1,F,NONE,1,CAR_OTHER,43,STORES,RENT,1,1,1,0,1,TO_FILL
1159058,NO_CHECKING,713,PRIOR_PAYMENTS_DELAYED,CAR_USED,1743,UNKNOWN,1,3,M,NONE,3,CAR_OTHER,29,NONE,OWN,1,3,1,0,1,TO_FILL
847005,NO_CHECKING,1085,OUTSTANDING_CREDIT,REPAIRS,5510,UNKNOWN,11,4,M,CO-APPLICANT,3,CAR_OTHER,37,STORES,OWN,2,1,1,1,1,TO_FILL
598784,168.72,992,PRIOR_PAYMENTS_DELAYED,EDUCATION,4212,736.92,1,3,M,NONE,2,SAVINGS_INSURANCE,32,NONE,OWN,1,3,2,1,1,TO_FILL
864419,108.57,806,OUTSTANDING_CREDIT,APPLIANCES,4474,204.89,8,4,M,NONE,4,SAVINGS_INSURANCE,44,NONE,OWN,1,3,1,0,1,TO_FILL
820963,-1503.96,120,CREDITS_PAID_TO_DATE,CAR_USED,250,26.76,2,2,F,NONE,1,REAL_ESTATE,22,STORES,OWN,1,1,1,0,1,TO_FILL
1212859,-374.99,248,ALL_CREDITS_PAID_BACK,CAR_USED,1189,271.3,6,3,F,NONE,1,REAL_ESTATE,27,NONE,OWN,2,3,2,0,1,TO_FILL
806394,3181.91,744,CREDITS_PAID_TO_DATE,RADIO_TV,3837,288.13,7,2,M,NONE,3,SAVINGS_INSURANCE,31,NONE,OWN,1,3,1,0,1,TO_FILL
480658,-883.71,124,ALL_CREDITS_PAID_BACK,CAR_NEW,1518,38.05,0,2,M,NONE,3,REAL_ESTATE,31,NONE,OWN,1,2,1,1,1,TO_FILL
442858,10317.2,930,PRIOR_PAYMENTS_DELAYED,EDUCATION,3690,863.06,11,3,F,NONE,3,SAVINGS_INSURANCE,37,STORES,FREE,2,3,1,0,1,TO_FILL
946397,162.9,961,OUTSTANDING_CREDIT,RADIO_TV,3043,222.21,5,3,F,NONE,2,SAVINGS_INSURANCE,37,STORES,OWN,2,3,1,1,1,TO_FILL
341242,NO_CHECKING,806,OUTSTANDING_CREDIT,APPLIANCES,6986,570.38,7,5,F,NONE,4,UNKNOWN,44,NONE,FREE,2,2,1,1,0,TO_FILL
1220722,80.84,434,PRIOR_PAYMENTS_DELAYED,CAR_NEW,250,339.66,0,1,F,NONE,3,SAVINGS_INSURANCE,26,BANK,RENT,1,0,1,0,1,TO_FILL
358023,-324.0,810,CREDITS_PAID_TO_DATE,CAR_USED,1656,1.43,1,3,M,NONE,2,SAVINGS_INSURANCE,30,NONE,OWN,1,3,1,1,1,TO_FILL
212289,-390.11,450,ALL_CREDITS_PAID_BACK,CAR_USED,597,97.98,2,2,M,NONE,1,SAVINGS_INSURANCE,36,BANK,OWN,1,1,1,1,1,TO_FILL
154598,-93.72,900,OUTSTANDING_CREDIT,CAR_USED,5546,318.6,7,3,M,NONE,2,CAR_OTHER,34,NONE,OWN,1,3,1,1,1,TO_FILL
661828,-169.25,330,ALL_CREDITS_PAID_BACK,CAR_NEW,250,78.48,2,3,M,NONE,3,SAVINGS_INSURANCE,25,BANK,RENT,1,1,1,0,1,TO_FILL
449130,-245.66,372,ALL_CREDITS_PAID_BACK,CAR_NEW,250,24.13,4,1,F,NONE,1,REAL_ESTATE,19,STORES,RENT,1,3,1,0,1,TO_FILL
856254,112.83,120,ALL_CREDITS_PAID_BACK,CAR_USED,2643,74.39,0,2,F,NONE,2,REAL_ESTATE,20,NONE,OWN,1,2,1,0,1,TO_FILL
1036025,-941.59,690,CREDITS_PAID_TO_DATE,BUSINESS,2683,166.47,4,3,M,NONE,3,SAVINGS_INSURANCE,29,NONE,RENT,1,3,1,0,1,TO_FILL
166492,NO_CHECKING,341,PRIOR_PAYMENTS_DELAYED,RADIO_TV,5761,48.6,1,4,M,NONE,3,CAR_OTHER,37,NONE,OWN,2,2,1,0,1,TO_FILL
1186882,5400.34,496,CREDITS_PAID_TO_DATE,RETRAINING,5367,37.54,4,3,F,NONE,3,SAVINGS_INSURANCE,23,NONE,OWN,1,3,1,0,1,TO_FILL
141627,NO_CHECKING,1364,PRIOR_PAYMENTS_DELAYED,OTHER,5009,548.64,5,4,M,NONE,3,SAVINGS_INSURANCE,34,NONE,OWN,1,3,2,1,1,TO_FILL
8208,123.65,840,CREDITS_PAID_TO_DATE,FURNITURE,3519,91.55,7,4,M,NONE,2,SAVINGS_INSURANCE,39,NONE,OWN,1,3,1,1,1,TO_FILL
658168,NO_CHECKING,900,PRIOR_PAYMENTS_DELAYED,APPLIANCES,7652,417.96,4,3,F,NONE,4,CAR_OTHER,56,STORES,OWN,2,1,1,1,1,TO_FILL
969659,NO_CHECKING,465,CREDITS_PAID_TO_DATE,RADIO_TV,3440,84.44,5,4,M,NONE,4,SAVINGS_INSURANCE,37,STORES,RENT,1,1,1,0,1,TO_FILL
462816,18.21,558,PRIOR_PAYMENTS_DELAYED,CAR_USED,670,205.08,3,3,M,NONE,3,SAVINGS_INSURANCE,29,NONE,RENT,1,3,1,0,1,TO_FILL
695416,-284.44,124,ALL_CREDITS_PAID_BACK,CAR_NEW,250,334.39,1,1,F,NONE,2,REAL_ESTATE,21,STORES,RENT,2,1,1,0,1,TO_FILL
168573,130.27,1364,PRIOR_PAYMENTS_DELAYED,REPAIRS,6621,657.4,11,5,M,NONE,3,UNKNOWN,35,BANK,OWN,2,0,1,0,1,TO_FILL
1043994,186.96,899,OUTSTANDING_CREDIT,APPLIANCES,4527,717.49,10,4,M,NONE,3,CAR_OTHER,31,NONE,OWN,2,3,1,1,1,TO_FILL
786794,38.26,750,CREDITS_PAID_TO_DATE,CAR_NEW,3523,9.75,3,3,M,CO-APPLICANT,4,REAL_ESTATE,33,NONE,OWN,1,3,1,1,1,TO_FILL
423601,NO_CHECKING,900,OUTSTANDING_CREDIT,FURNITURE,5776,903.66,6,3,F,GUARANTOR,4,UNKNOWN,70,STORES,FREE,2,1,1,1,1,TO_FILL
511560,NO_CHECKING,810,PRIOR_PAYMENTS_DELAYED,APPLIANCES,1801,219.7,3,3,F,NONE,4,REAL_ESTATE,34,NONE,OWN,1,3,2,0,1,TO_FILL
877777,-397.66,630,CREDITS_PAID_TO_DATE,FURNITURE,1533,47.92,3,1,M,NONE,1,REAL_ESTATE,24,BANK,RENT,1,0,1,1,1,TO_FILL
570570,NO_CHECKING,465,CREDITS_PAID_TO_DATE,CAR_NEW,3869,70.06,4,2,M,NONE,3,CAR_OTHER,39,NONE,OWN,1,3,1,1,1,TO_FILL
1090707,NO_CHECKING,992,PRIOR_PAYMENTS_DELAYED,BUSINESS,6966,423.03,10,4,F,NONE,2,CAR_OTHER,43,NONE,FREE,3,3,1,0,1,TO_FILL
118784,NO_CHECKING,810,PRIOR_PAYMENTS_DELAYED,APPLIANCES,6222,838.31,5,3,F,NONE,4,CAR_OTHER,41,NONE,OWN,2,3,2,1,1,TO_FILL
690941,133.7,651,OUTSTANDING_CREDIT,EDUCATION,5468,1337.05,7,4,M,NONE,4,SAVINGS_INSURANCE,36,STORES,OWN,2,1,1,1,1,TO_FILL
411715,NO_CHECKING,961,CREDITS_PAID_TO_DATE,FURNITURE,5205,154.39,4,3,M,NONE,2,CAR_OTHER,38,NONE,OWN,2,3,1,1,1,TO_FILL
1228117,NO_CHECKING,1147,OUTSTANDING_CREDIT,APPLIANCES,6386,1093.03,8,5,M,CO-APPLICANT,3,UNKNOWN,45,NONE,FREE,3,3,2,1,1,TO_FILL
65981,NO_CHECKING,899,OUTSTANDING_CREDIT,REPAIRS,4794,541.4,7,4,M,NONE,3,UNKNOWN,30,NONE,OWN,1,3,1,1,1,TO_FILL
696262,NO_CHECKING,1290,PRIOR_PAYMENTS_DELAYED,FURNITURE,5940,578.42,7,3,M,CO-APPLICANT,4,UNKNOWN,43,NONE,OWN,2,3,2,1,1,TO_FILL
1224232,-81.76,124,ALL_CREDITS_PAID_BACK,RADIO_TV,250,99.57,2,2,M,NONE,1,SAVINGS_INSURANCE,19,NONE,OWN,1,3,1,0,1,TO_FILL
601848,-1731.55,180,ALL_CREDITS_PAID_BACK,CAR_NEW,250,86.37,0,1,M,NONE,2,REAL_ESTATE,19,NONE,RENT,1,3,1,0,1,TO_FILL
717638,-953.06,341,ALL_CREDITS_PAID_BACK,FURNITURE,250,95.62,0,1,M,NONE,2,REAL_ESTATE,40,STORES,OWN,1,3,1,1,1,TO_FILL
896443,82.36,450,CREDITS_PAID_TO_DATE,FURNITURE,1566,75.11,3,3,M,NONE,3,REAL_ESTATE,28,NONE,RENT,1,3,1,0,1,TO_FILL
315096,-6.75,450,CREDITS_PAID_TO_DATE,RETRAINING,1302,33.99,0,1,F,NONE,2,REAL_ESTATE,20,NONE,RENT,1,3,1,0,1,TO_FILL
1201105,1315.35,899,OUTSTANDING_CREDIT,EDUCATION,4885,802.15,9,5,F,NONE,3,CAR_OTHER,41,NONE,OWN,2,3,1,1,1,TO_FILL
555565,NO_CHECKING,870,OUTSTANDING_CREDIT,RADIO_TV,5375,765.57,8,4,M,CO-APPLICANT,3,UNKNOWN,59,STORES,FREE,2,1,1,1,1,TO_FILL
578334,-531.96,150,PRIOR_PAYMENTS_DELAYED,CAR_NEW,250,481.36,0,2,M,NONE,2,SAVINGS_INSURANCE,20,BANK,RENT,1,1,1,0,1,TO_FILL
1259671,NO_CHECKING,870,OUTSTANDING_CREDIT,APPLIANCES,5379,UNKNOWN,8,5,M,NONE,5,UNKNOWN,64,NONE,FREE,2,3,2,1,1,TO_FILL
1102618,42.13,420,ALL_CREDITS_PAID_BACK,CAR_USED,1134,15.9,1,2,F,NONE,3,CAR_OTHER,32,STORES,OWN,1,3,1,0,1,TO_FILL
1200570,NO_CHECKING,960,OUTSTANDING_CREDIT,REPAIRS,6172,946.13,9,5,M,CO-APPLICANT,3,UNKNOWN,31,NONE,FREE,1,2,1,1,1,TO_FILL
727753,NO_CHECKING,1170,PRIOR_PAYMENTS_DELAYED,REPAIRS,6263,777.49,9,5,M,NONE,5,CAR_OTHER,48,NONE,FREE,2,3,2,1,1,TO_FILL
737942,102.0,390,PRIOR_PAYMENTS_DELAYED,VACATION,2742,82.82,7,2,M,NONE,3,SAVINGS_INSURANCE,34,NONE,OWN,1,3,1,1,1,TO_FILL
65493,NO_CHECKING,248,PRIOR_PAYMENTS_DELAYED,FURNITURE,1073,UNKNOWN,7,3,M,NONE,3,CAR_OTHER,46,NONE,OWN,1,3,1,1,1,TO_FILL
708298,-106.02,124,CREDITS_PAID_TO_DATE,CAR_USED,250,15.86,1,2,F,NONE,3,REAL_ESTATE,22,STORES,OWN,1,3,1,0,1,TO_FILL
1033368,NO_CHECKING,870,CREDITS_PAID_TO_DATE,RADIO_TV,1639,758.48,13,3,M,NONE,3,SAVINGS_INSURANCE,25,NONE,OWN,1,3,2,1,0,TO_FILL
1282557,NO_CHECKING,240,PRIOR_PAYMENTS_DELAYED,CAR_NEW,4710,296.49,9,4,M,NONE,5,CAR_OTHER,42,NONE,OWN,1,2,2,1,0,TO_FILL
105034,NO_CHECKING,806,ALL_CREDITS_PAID_BACK,APPLIANCES,5232,69.88,1,3,M,NONE,3,REAL_ESTATE,26,STORES,OWN,1,1,1,0,1,TO_FILL
71682,-52.29,372,ALL_CREDITS_PAID_BACK,FURNITURE,250,95.7,4,1,F,NONE,1,REAL_ESTATE,25,STORES,RENT,1,3,1,0,1,TO_FILL
919447,NO_CHECKING,960,CREDITS_PAID_TO_DATE,RADIO_TV,5572,175.61,11,5,F,NONE,4,CAR_OTHER,46,NONE,FREE,2,3,1,1,1,TO_FILL
778147,NO_CHECKING,1830,OUTSTANDING_CREDIT,EDUCATION,7646,UNKNOWN,11,6,M,CO-APPLICANT,3,UNKNOWN,49,NONE,FREE,2,3,2,1,1,TO_FILL
656222,63.66,372,CREDITS_PAID_TO_DATE,CAR_NEW,250,321.15,0,2,F,NONE,2,SAVINGS_INSURANCE,20,NONE,OWN,1,3,1,0,1,TO_FILL
1232845,50.74,496,CREDITS_PAID_TO_DATE,FURNITURE,250,35.52,6,3,F,NONE,3,REAL_ESTATE,27,NONE,OWN,1,3,1,0,1,TO_FILL
1258674,94.47,403,CREDITS_PAID_TO_DATE,FURNITURE,3728,37.72,0,3,M,NONE,3,SAVINGS_INSURANCE,19,NONE,OWN,1,2,1,0,1,TO_FILL
467008,-419.17,186,PRIOR_PAYMENTS_DELAYED,VACATION,250,31.77,0,2,F,NONE,1,REAL_ESTATE,19,NONE,RENT,1,3,1,0,1,TO_FILL
587308,-242.14,240,PRIOR_PAYMENTS_DELAYED,CAR_NEW,3212,42.43,3,2,F,NONE,2,CAR_OTHER,34,STORES,OWN,1,3,1,0,1,TO_FILL
547092,-25.08,279,PRIOR_PAYMENTS_DELAYED,CAR_USED,972,444.27,7,3,M,NONE,2,SAVINGS_INSURANCE,34,NONE,OWN,2,3,1,0,1,TO_FILL
725986,NO_CHECKING,372,CREDITS_PAID_TO_DATE,FURNITURE,7114,45.01,1,3,M,NONE,3,SAVINGS_INSURANCE,40,NONE,FREE,2,2,1,0,1,TO_FILL
445814,164.61,1080,OUTSTANDING_CREDIT,APPLIANCES,3998,803.88,10,4,M,NONE,4,CAR_OTHER,36,NONE,OWN,2,3,1,0,1,TO_FILL
637984,NO_CHECKING,660,OUTSTANDING_CREDIT,APPLIANCES,3009,981.01,2,3,F,NONE,3,CAR_OTHER,37,NONE,OWN,2,3,1,1,1,TO_FILL
158083,-488.82,120,ALL_CREDITS_PAID_BACK,CAR_NEW,250,19.89,0,1,M,NONE,1,REAL_ESTATE,19,NONE,OWN,1,3,1,0,1,TO_FILL
1132341,20.86,868,PRIOR_PAYMENTS_DELAYED,BUSINESS,6670,112.05,5,4,F,NONE,2,CAR_OTHER,36,NONE,OWN,3,3,1,0,1,TO_FILL
53788,40.68,750,OUTSTANDING_CREDIT,FURNITURE,1244,314.18,1,2,F,NONE,3,SAVINGS_INSURANCE,40,STORES,FREE,2,3,1,1,1,TO_FILL
408374,NO_CHECKING,1240,PRIOR_PAYMENTS_DELAYED,FURNITURE,2659,UNKNOWN,10,4,F,NONE,4,CAR_OTHER,41,NONE,OWN,1,3,1,0,1,TO_FILL
552396,-1325.71,330,ALL_CREDITS_PAID_BACK,CAR_NEW,631,8.72,0,1,F,NONE,2,SAVINGS_INSURANCE,32,NONE,RENT,1,3,1,0,1,TO_FILL
999971,-1014.95,840,OUTSTANDING_CREDIT,FURNITURE,4197,376.56,3,3,F,NONE,3,CAR_OTHER,34,STORES,OWN,1,3,1,0,1,TO_FILL
42455,-211.72,155,PRIOR_PAYMENTS_DELAYED,CAR_USED,2528,72.15,2,2,M,NONE,2,REAL_ESTATE,23,NONE,RENT,1,3,1,0,1,TO_FILL
1302343,1275.2,990,OUTSTANDING_CREDIT,APPLIANCES,8503,862.12,6,5,F,NONE,4,UNKNOWN,29,NONE,OWN,1,3,1,1,1,TO_FILL
1023481,NO_CHECKING,1116,PRIOR_PAYMENTS_DELAYED,APPLIANCES,3960,1224.22,8,4,F,NONE,3,SAVINGS_INSURANCE,46,NONE,OWN,2,2,1,0,0,TO_FILL
1211101,-399.5,720,ALL_CREDITS_PAID_BACK,CAR_NEW,1834,57.44,7,3,M,NONE,1,SAVINGS_INSURANCE,27,NONE,OWN,1,3,1,0,1,TO_FILL
599972,158.3,558,CREDITS_PAID_TO_DATE,CAR_NEW,2348,520.17,1,3,M,CO-APPLICANT,2,SAVINGS_INSURANCE,42,STORES,OWN,1,1,1,0,1,TO_FILL
1146844,NO_CHECKING,1170,PRIOR_PAYMENTS_DELAYED,FURNITURE,5457,531.02,4,3,M,CO-APPLICANT,3,CAR_OTHER,42,NONE,OWN,1,3,1,1,1,TO_FILL
1089716,NO_CHECKING,960,PRIOR_PAYMENTS_DELAYED,APPLIANCES,6990,UNKNOWN,6,5,M,NONE,5,UNKNOWN,44,NONE,OWN,2,3,2,1,1,TO_FILL
