ID,PAYMENT_TERM,INSTALLMENT_PLANS,INSTALLMENT_PERCENT,LOAN_PURPOSE,LOAN_AMOUNT,OTHERS_ON_LOAN,ALLOW
896745,496.0,NONE,2.0,RETRAINING,3231.0,CO-APPLICANT,1
126896,420.0,STORES,3.0,FURNITURE,3608.0,NONE,0
145688,270.0,NONE,1.0,RADIO_TV,2084.0,NONE,1
307846,186.0,NONE,2.0,CAR_NEW,777.0,NONE,1
687188,1240.0,NONE,4.0,REPAIRS,6989.0,CO-APPLICANT,0
1299713,900.0,NONE,5.0,FURNITURE,6220.0,NONE,0
156343,1085.0,NONE,5.0,FURNITURE,6385.0,CO-APPLICANT,1
558233,899.0,NONE,4.0,CAR_USED,7120.0,NONE,0
508361,600.0,BANK,1.0,FURNITURE,250.0,CO-APPLICANT,1
974855,1320.0,NONE,5.0,APPLIANCES,6432.0,CO-APPLICANT,0
45505,899.0,STORES,3.0,RADIO_TV,5536.0,NONE,1
1021767,720.0,NONE,4.0,CAR_USED,4628.0,CO-APPLICANT,0
737861,713.0,STORES,4.0,FURNITURE,4323.0,CO-APPLICANT,0
151373,837.0,NONE,4.0,RADIO_TV,5287.0,NONE,1
1085413,270.0,STORES,1.0,CAR_NEW,977.0,NONE,0
590754,837.0,NONE,4.0,APPLIANCES,3605.0,NONE,1
510726,992.0,NONE,3.0,RADIO_TV,5378.0,NONE,0
1009768,744.0,NONE,2.0,CAR_USED,2349.0,CO-APPLICANT,1
314275,465.0,STORES,2.0,RADIO_TV,2953.0,NONE,1
646884,806.0,STORES,3.0,APPLIANCES,1996.0,NONE,1
1215737,1050.0,NONE,5.0,VACATION,9443.0,NONE,1
944309,310.0,STORES,3.0,FURNITURE,2005.0,NONE,1
1238017,930.0,STORES,5.0,APPLIANCES,4787.0,NONE,1
912466,480.0,NONE,2.0,FURNITURE,250.0,NONE,1
1306503,600.0,NONE,3.0,CAR_USED,4376.0,NONE,0
919765,180.0,NONE,3.0,FURNITURE,250.0,NONE,1
1210278,589.0,STORES,3.0,REPAIRS,1531.0,NONE,0
68279,300.0,NONE,3.0,CAR_USED,5056.0,NONE,0
66901,600.0,NONE,2.0,RADIO_TV,3424.0,NONE,1
735762,570.0,NONE,2.0,CAR_NEW,1904.0,NONE,0
1007008,360.0,NONE,2.0,CAR_USED,360.0,NONE,1
135927,1140.0,NONE,4.0,FURNITURE,6052.0,NONE,0
468629,150.0,BANK,3.0,FURNITURE,250.0,NONE,1
1082175,480.0,NONE,3.0,CAR_NEW,2324.0,NONE,1
441918,310.0,STORES,3.0,FURNITURE,250.0,NONE,1
948519,682.0,NONE,3.0,RADIO_TV,1588.0,NONE,0
516781,124.0,BANK,1.0,CAR_NEW,250.0,NONE,1
1260002,1380.0,STORES,4.0,VACATION,8306.0,NONE,0
1160515,600.0,STORES,2.0,RADIO_TV,2305.0,NONE,1
455907,279.0,NONE,3.0,CAR_USED,5426.0,NONE,1
165459,341.0,NONE,3.0,FURNITURE,2872.0,NONE,1
596323,120.0,NONE,2.0,RADIO_TV,250.0,NONE,1
882740,1560.0,NONE,4.0,EDUCATION,8340.0,GUARANTOR,0
692080,540.0,NONE,3.0,CAR_USED,1610.0,NONE,1
468499,900.0,NONE,4.0,APPLIANCES,5146.0,NONE,0
718225,620.0,NONE,4.0,RADIO_TV,2295.0,NONE,1
924251,750.0,STORES,3.0,RADIO_TV,3143.0,NONE,1
811716,124.0,NONE,2.0,EDUCATION,2371.0,NONE,0
1002742,899.0,NONE,3.0,RADIO_TV,3860.0,GUARANTOR,0
144613,240.0,NONE,3.0,CAR_NEW,1841.0,CO-APPLICANT,1
110738,990.0,NONE,3.0,CAR_USED,3130.0,CO-APPLICANT,0
466680,360.0,NONE,2.0,VACATION,1598.0,NONE,1
816393,510.0,NONE,3.0,RETRAINING,490.0,NONE,1
798436,720.0,NONE,4.0,FURNITURE,8067.0,NONE,0
501353,1110.0,NONE,3.0,VACATION,5180.0,NONE,1
647214,434.0,STORES,3.0,VACATION,678.0,NONE,1
1026792,124.0,STORES,1.0,CAR_NEW,250.0,NONE,1
409150,124.0,NONE,2.0,CAR_NEW,1233.0,NONE,1
1079333,434.0,NONE,3.0,CAR_USED,3942.0,NONE,1
1175320,558.0,NONE,4.0,CAR_USED,7395.0,NONE,0
444997,660.0,STORES,2.0,RADIO_TV,250.0,NONE,1
620412,744.0,BANK,3.0,RADIO_TV,3971.0,NONE,1
820850,1116.0,NONE,5.0,RADIO_TV,5553.0,CO-APPLICANT,0
1261640,806.0,NONE,4.0,RADIO_TV,3782.0,NONE,0
1244367,1080.0,NONE,4.0,APPLIANCES,10520.0,CO-APPLICANT,0
721893,1209.0,NONE,3.0,APPLIANCES,8761.0,CO-APPLICANT,0
212723,840.0,NONE,3.0,CAR_USED,4155.0,NONE,0
974890,124.0,STORES,1.0,CAR_USED,3384.0,CO-APPLICANT,1
582743,620.0,NONE,3.0,CAR_USED,699.0,NONE,0
724814,1550.0,NONE,5.0,REPAIRS,9426.0,CO-APPLICANT,0
987723,620.0,NONE,3.0,RADIO_TV,3787.0,NONE,0
66217,434.0,NONE,2.0,VACATION,2511.0,NONE,1
503627,420.0,NONE,1.0,CAR_NEW,250.0,NONE,1
5486,496.0,NONE,3.0,CAR_NEW,5551.0,NONE,1
881123,870.0,NONE,5.0,BUSINESS,7383.0,NONE,0
541706,1020.0,NONE,4.0,APPLIANCES,6083.0,NONE,1
873464,870.0,NONE,4.0,OTHER,4651.0,NONE,1
1268350,270.0,NONE,2.0,CAR_NEW,1928.0,NONE,1
722072,124.0,STORES,1.0,CAR_NEW,250.0,NONE,1
1102260,840.0,NONE,4.0,APPLIANCES,6227.0,NONE,0
834688,780.0,NONE,3.0,RADIO_TV,2772.0,NONE,0
557486,480.0,STORES,3.0,CAR_USED,1485.0,NONE,1
1084340,279.0,NONE,3.0,CAR_NEW,1071.0,NONE,1
1150934,930.0,NONE,3.0,RADIO_TV,6423.0,NONE,0
1025240,1170.0,NONE,5.0,RADIO_TV,6650.0,NONE,0
509817,403.0,NONE,2.0,CAR_NEW,2290.0,CO-APPLICANT,0
567717,620.0,BANK,3.0,CAR_USED,2218.0,NONE,1
458081,750.0,NONE,4.0,VACATION,5482.0,NONE,0
277479,900.0,NONE,4.0,BUSINESS,4765.0,NONE,1
876448,1230.0,BANK,5.0,REPAIRS,8370.0,CO-APPLICANT,1
294800,992.0,NONE,3.0,CAR_USED,5210.0,NONE,0
1216363,527.0,NONE,3.0,APPLIANCES,250.0,NONE,1
233181,930.0,NONE,4.0,RADIO_TV,2523.0,NONE,0
824019,1170.0,NONE,3.0,BUSINESS,5860.0,NONE,0
133364,124.0,NONE,2.0,CAR_USED,309.0,NONE,1
940721,1116.0,NONE,3.0,FURNITURE,5519.0,NONE,0
188870,750.0,NONE,3.0,FURNITURE,4675.0,NONE,0
462352,540.0,STORES,2.0,CAR_NEW,3548.0,CO-APPLICANT,1
89709,372.0,NONE,2.0,CAR_NEW,536.0,NONE,1
945680,1550.0,STORES,3.0,REPAIRS,5732.0,NONE,1
440942,434.0,NONE,2.0,RADIO_TV,2243.0,NONE,0
758897,120.0,STORES,2.0,EDUCATION,250.0,NONE,1
830338,840.0,NONE,4.0,CAR_USED,4387.0,NONE,0
993447,930.0,,5.0,OTHER,4760.0,CO-APPLICANT,0
684660,240.0,NONE,2.0,CAR_NEW,3629.0,NONE,1
116934,1209.0,STORES,3.0,BUSINESS,5478.0,NONE,1
667743,1085.0,NONE,,FURNITURE,7824.0,CO-APPLICANT,1
1263854,960.0,NONE,4.0,APPLIANCES,3885.0,NONE,1
621097,900.0,NONE,5.0,VACATION,8739.0,CO-APPLICANT,0
281575,899.0,NONE,4.0,RADIO_TV,9451.0,CO-APPLICANT,0
398310,124.0,BANK,1.0,APPLIANCES,250.0,CO-APPLICANT,1
983997,930.0,NONE,3.0,CAR_USED,4095.0,NONE,1
407775,120.0,BANK,2.0,EDUCATION,466.0,NONE,1
1210794,720.0,NONE,3.0,RADIO_TV,3124.0,NONE,1
778575,1080.0,NONE,4.0,APPLIANCES,5671.0,NONE,0
1132723,990.0,NONE,4.0,APPLIANCES,5649.0,NONE,1
45063,120.0,NONE,2.0,RADIO_TV,250.0,NONE,1
222470,210.0,STORES,1.0,CAR_NEW,250.0,NONE,1
969721,120.0,NONE,1.0,CAR_NEW,250.0,NONE,1
1277973,300.0,STORES,3.0,APPLIANCES,250.0,NONE,0
715443,510.0,NONE,3.0,APPLIANCES,2795.0,NONE,1
1193268,775.0,NONE,,RADIO_TV,4545.0,NONE,1
135136,540.0,NONE,3.0,CAR_USED,1620.0,NONE,0
281149,434.0,STORES,3.0,VACATION,724.0,CO-APPLICANT,1
1066785,248.0,NONE,2.0,APPLIANCES,3639.0,NONE,1
819115,1080.0,STORES,4.0,BUSINESS,3152.0,NONE,1
1090644,720.0,NONE,2.0,RETRAINING,250.0,NONE,1
150745,1020.0,NONE,4.0,APPLIANCES,6725.0,NONE,0
834920,1050.0,NONE,4.0,REPAIRS,7215.0,CO-APPLICANT,0
1051086,120.0,STORES,1.0,CAR_NEW,250.0,NONE,1
1240904,1209.0,STORES,3.0,RADIO_TV,6769.0,CO-APPLICANT,0
1112071,720.0,NONE,3.0,RETRAINING,1268.0,NONE,1
99807,720.0,NONE,3.0,FURNITURE,2912.0,NONE,1
718257,510.0,NONE,3.0,RADIO_TV,1818.0,NONE,0
487702,620.0,NONE,3.0,CAR_USED,2752.0,NONE,0
423929,868.0,STORES,3.0,CAR_USED,4523.0,NONE,0
1285239,496.0,NONE,4.0,CAR_USED,1973.0,NONE,0
822096,248.0,NONE,4.0,APPLIANCES,6165.0,NONE,1
747342,120.0,NONE,1.0,CAR_NEW,952.0,NONE,1
344483,420.0,BANK,2.0,CAR_NEW,5946.0,CO-APPLICANT,1
676796,775.0,NONE,4.0,CAR_USED,5995.0,NONE,1
286398,713.0,NONE,2.0,BUSINESS,4636.0,NONE,0
197639,496.0,NONE,4.0,FURNITURE,2997.0,NONE,1
565770,1020.0,NONE,4.0,RADIO_TV,7197.0,NONE,0
1240621,240.0,BANK,2.0,CAR_NEW,2064.0,NONE,1
168396,403.0,STORES,2.0,CAR_USED,1401.0,NONE,0
148451,120.0,NONE,2.0,CAR_NEW,250.0,NONE,1
1054326,310.0,NONE,1.0,CAR_USED,250.0,NONE,1
268003,810.0,NONE,4.0,FURNITURE,2202.0,NONE,1
979195,120.0,STORES,2.0,CAR_NEW,2313.0,NONE,0
767736,124.0,NONE,1.0,APPLIANCES,250.0,NONE,1
322618,589.0,NONE,2.0,CAR_NEW,1593.0,NONE,0
157184,960.0,NONE,3.0,CAR_USED,9233.0,NONE,0
1076656,750.0,NONE,5.0,APPLIANCES,7801.0,NONE,0
768423,496.0,NONE,3.0,CAR_NEW,2467.0,NONE,1
574377,713.0,NONE,4.0,APPLIANCES,4826.0,NONE,0
196750,527.0,STORES,2.0,FURNITURE,1884.0,NONE,1
317,540.0,STORES,2.0,CAR_NEW,462.0,NONE,1
169079,480.0,NONE,4.0,CAR_NEW,4810.0,NONE,0
1000343,589.0,NONE,3.0,FURNITURE,2378.0,NONE,1
632285,496.0,NONE,3.0,VACATION,4898.0,NONE,0
732449,270.0,STORES,2.0,CAR_USED,687.0,NONE,1
4751,390.0,STORES,2.0,VACATION,2317.0,NONE,1
482044,360.0,NONE,1.0,FURNITURE,373.0,CO-APPLICANT,1
1233096,480.0,NONE,4.0,RADIO_TV,1008.0,NONE,1
563301,120.0,NONE,2.0,CAR_NEW,250.0,NONE,1
1267435,240.0,NONE,2.0,CAR_NEW,2099.0,NONE,1
103315,780.0,NONE,4.0,BUSINESS,9293.0,NONE,0
748870,279.0,NONE,2.0,APPLIANCES,496.0,NONE,1
1263037,930.0,STORES,,BUSINESS,4932.0,NONE,1
679305,868.0,NONE,3.0,FURNITURE,4048.0,NONE,1
583209,1440.0,NONE,4.0,REPAIRS,6967.0,CO-APPLICANT,0
41119,434.0,STORES,1.0,APPLIANCES,1431.0,NONE,0
76480,124.0,NONE,3.0,CAR_NEW,1652.0,NONE,1
216725,120.0,NONE,1.0,CAR_NEW,4853.0,NONE,1
1106783,465.0,STORES,3.0,VACATION,1383.0,NONE,1
865590,1147.0,BANK,4.0,RADIO_TV,4766.0,NONE,0
1059975,900.0,NONE,4.0,FURNITURE,5161.0,NONE,1
877295,840.0,NONE,5.0,APPLIANCES,,NONE,0
1296752,341.0,NONE,3.0,FURNITURE,1873.0,NONE,1
1146867,341.0,NONE,3.0,CAR_USED,5191.0,NONE,1
1280099,360.0,BANK,1.0,CAR_USED,250.0,NONE,1
136433,372.0,NONE,2.0,CAR_USED,3563.0,NONE,1
822528,837.0,NONE,4.0,APPLIANCES,5979.0,NONE,0
798137,868.0,BANK,4.0,FURNITURE,3355.0,NONE,1
822100,420.0,NONE,3.0,CAR_USED,3601.0,CO-APPLICANT,1
796629,248.0,NONE,2.0,CAR_USED,1367.0,NONE,1
422430,1178.0,NONE,5.0,OTHER,5877.0,NONE,1
880543,744.0,NONE,3.0,RETRAINING,4177.0,CO-APPLICANT,0
473118,1302.0,BANK,4.0,EDUCATION,5964.0,CO-APPLICANT,0
279910,744.0,NONE,4.0,BUSINESS,3119.0,NONE,1
898367,124.0,STORES,1.0,CAR_NEW,250.0,NONE,0
1019868,810.0,NONE,5.0,RADIO_TV,6145.0,CO-APPLICANT,0
966714,775.0,NONE,3.0,RADIO_TV,1657.0,NONE,1
507296,750.0,STORES,5.0,CAR_USED,8070.0,NONE,1
147788,900.0,NONE,3.0,FURNITURE,2034.0,NONE,1
843233,870.0,NONE,4.0,APPLIANCES,6859.0,NONE,0
804855,540.0,STORES,3.0,RADIO_TV,4010.0,NONE,1
895236,270.0,STORES,1.0,FURNITURE,2219.0,NONE,1
1129100,868.0,NONE,4.0,APPLIANCES,4770.0,NONE,1
1048389,690.0,NONE,4.0,BUSINESS,3364.0,CO-APPLICANT,1
870757,390.0,BANK,3.0,FURNITURE,2551.0,NONE,1
753238,1110.0,STORES,3.0,BUSINESS,861.0,NONE,1
1067526,690.0,NONE,2.0,RADIO_TV,2298.0,NONE,0
1227998,720.0,NONE,3.0,FURNITURE,2741.0,NONE,1
1105550,1302.0,NONE,4.0,RETRAINING,7711.0,CO-APPLICANT,0
326885,124.0,NONE,2.0,RADIO_TV,250.0,NONE,1
996161,420.0,NONE,2.0,CAR_NEW,4120.0,NONE,1
189774,870.0,NONE,3.0,CAR_USED,3351.0,NONE,1
300646,750.0,BANK,3.0,FURNITURE,3292.0,NONE,0
489654,570.0,BANK,3.0,FURNITURE,4398.0,NONE,1
32133,868.0,NONE,3.0,APPLIANCES,5440.0,NONE,0
835851,240.0,NONE,4.0,VACATION,4657.0,NONE,1
788229,270.0,BANK,1.0,CAR_NEW,250.0,NONE,1
99231,465.0,NONE,3.0,CAR_NEW,1327.0,NONE,1
826068,1085.0,NONE,4.0,REPAIRS,5493.0,NONE,0
758814,780.0,NONE,5.0,FURNITURE,8166.0,CO-APPLICANT,0
1049746,930.0,NONE,3.0,EDUCATION,6128.0,NONE,0
396778,1085.0,STORES,4.0,CAR_USED,5871.0,NONE,1
93543,990.0,BANK,4.0,FURNITURE,5692.0,NONE,1
804409,775.0,BANK,3.0,RADIO_TV,5900.0,NONE,1
8449,465.0,STORES,2.0,CAR_USED,1420.0,NONE,1
985379,124.0,NONE,3.0,CAR_NEW,3692.0,NONE,1
1273645,837.0,NONE,4.0,FURNITURE,4122.0,CO-APPLICANT,1
330220,744.0,STORES,3.0,RETRAINING,2410.0,NONE,1
980542,496.0,NONE,3.0,RADIO_TV,1733.0,NONE,0
161976,870.0,NONE,4.0,RADIO_TV,1855.0,NONE,1
898085,744.0,STORES,3.0,CAR_USED,250.0,NONE,1
774186,1240.0,NONE,5.0,RADIO_TV,7251.0,CO-APPLICANT,0
968844,682.0,NONE,4.0,RADIO_TV,4662.0,NONE,0
296227,570.0,NONE,3.0,CAR_NEW,3307.0,NONE,1
59121,240.0,NONE,3.0,VACATION,2674.0,NONE,1
534783,1054.0,NONE,4.0,APPLIANCES,8200.0,CO-APPLICANT,0
320793,990.0,NONE,4.0,REPAIRS,5034.0,NONE,0
1274722,,NONE,2.0,BUSINESS,4300.0,NONE,1
1038503,1230.0,NONE,5.0,REPAIRS,4336.0,CO-APPLICANT,0
1296074,780.0,,4.0,EDUCATION,5107.0,NONE,1
994318,870.0,NONE,3.0,RADIO_TV,3668.0,NONE,0
1220016,660.0,STORES,4.0,APPLIANCES,4993.0,NONE,1
29318,775.0,NONE,4.0,CAR_USED,8708.0,NONE,1
839628,1116.0,NONE,3.0,APPLIANCES,5035.0,NONE,0
727585,480.0,NONE,3.0,FURNITURE,250.0,NONE,1
641629,1020.0,STORES,3.0,RADIO_TV,3532.0,NONE,0
824496,240.0,NONE,3.0,FURNITURE,3905.0,NONE,1
743818,992.0,BANK,2.0,CAR_USED,3862.0,NONE,1
1081626,124.0,BANK,2.0,RADIO_TV,950.0,NONE,1
1090842,780.0,NONE,4.0,BUSINESS,4440.0,NONE,1
372849,310.0,NONE,3.0,CAR_NEW,6669.0,NONE,1
228576,750.0,NONE,4.0,CAR_USED,1773.0,NONE,0
709608,720.0,NONE,4.0,APPLIANCES,3822.0,NONE,1
30678,390.0,STORES,2.0,CAR_NEW,2436.0,NONE,1
125333,240.0,BANK,2.0,CAR_NEW,899.0,NONE,1
547525,450.0,STORES,2.0,CAR_NEW,2326.0,NONE,1
775660,341.0,NONE,3.0,CAR_USED,3402.0,NONE,0
71148,217.0,STORES,2.0,CAR_USED,250.0,NONE,1
1302024,390.0,NONE,1.0,CAR_USED,403.0,NONE,1
1227755,960.0,NONE,4.0,CAR_USED,2449.0,NONE,0
1199145,775.0,NONE,1.0,CAR_NEW,2750.0,NONE,1
923851,810.0,NONE,4.0,APPLIANCES,4126.0,NONE,1
135743,120.0,BANK,3.0,EDUCATION,790.0,NONE,1
981106,120.0,NONE,1.0,RADIO_TV,1061.0,NONE,1
333417,310.0,STORES,3.0,CAR_USED,4046.0,NONE,1
255724,1230.0,NONE,5.0,BUSINESS,9010.0,NONE,1
145699,1110.0,NONE,2.0,APPLIANCES,3626.0,NONE,0
923396,558.0,NONE,2.0,CAR_NEW,1410.0,NONE,0
1310651,1140.0,NONE,3.0,APPLIANCES,5308.0,NONE,1
589568,960.0,NONE,5.0,APPLIANCES,4842.0,NONE,0
867505,434.0,STORES,3.0,FURNITURE,1940.0,NONE,1
967470,868.0,STORES,4.0,APPLIANCES,5783.0,NONE,1
44292,390.0,NONE,3.0,FURNITURE,1276.0,NONE,1
281039,750.0,NONE,,CAR_NEW,2783.0,NONE,0
93153,900.0,NONE,2.0,EDUCATION,2875.0,NONE,1
682200,620.0,NONE,3.0,RADIO_TV,3626.0,NONE,1
91295,651.0,NONE,3.0,RADIO_TV,4722.0,NONE,0
869320,403.0,NONE,2.0,CAR_NEW,1531.0,NONE,1
1270921,660.0,NONE,3.0,RADIO_TV,3273.0,NONE,1
896366,690.0,NONE,4.0,APPLIANCES,2232.0,NONE,1
623429,450.0,NONE,3.0,REPAIRS,2485.0,NONE,1
1289966,806.0,STORES,2.0,CAR_NEW,250.0,NONE,1
1014306,496.0,NONE,3.0,CAR_NEW,2878.0,NONE,0
168961,930.0,NONE,3.0,APPLIANCES,5251.0,NONE,1
357030,124.0,STORES,1.0,CAR_USED,250.0,NONE,1
74711,900.0,NONE,4.0,APPLIANCES,6703.0,NONE,1
389905,124.0,NONE,2.0,CAR_NEW,2177.0,NONE,1
510025,120.0,BANK,1.0,CAR_USED,250.0,NONE,1
1112790,600.0,NONE,3.0,FURNITURE,2770.0,NONE,0
312856,240.0,NONE,3.0,FURNITURE,811.0,NONE,0
490731,1550.0,NONE,5.0,APPLIANCES,7922.0,CO-APPLICANT,0
1314916,300.0,NONE,2.0,CAR_USED,259.0,NONE,1
1023596,1200.0,NONE,5.0,REPAIRS,8673.0,CO-APPLICANT,0
792082,690.0,NONE,4.0,BUSINESS,2995.0,NONE,1
562603,1680.0,NONE,4.0,RETRAINING,7417.0,CO-APPLICANT,0
219018,403.0,NONE,3.0,CAR_NEW,1145.0,NONE,1
183664,775.0,NONE,4.0,BUSINESS,6867.0,NONE,1
515364,150.0,STORES,1.0,CAR_NEW,250.0,NONE,1
1195163,310.0,STORES,1.0,CAR_NEW,250.0,NONE,1
738788,810.0,NONE,4.0,FURNITURE,5494.0,NONE,0
404016,570.0,NONE,3.0,RADIO_TV,4040.0,NONE,0
276534,780.0,NONE,5.0,APPLIANCES,3194.0,NONE,1
395062,120.0,NONE,3.0,CAR_NEW,4199.0,NONE,0
1064742,450.0,STORES,4.0,CAR_NEW,4773.0,NONE,1
438621,124.0,NONE,3.0,RADIO_TV,4539.0,NONE,1
878244,720.0,NONE,3.0,CAR_USED,3752.0,NONE,0
129514,682.0,STORES,1.0,CAR_NEW,3554.0,NONE,1
986564,589.0,STORES,2.0,FURNITURE,624.0,CO-APPLICANT,0
1106323,870.0,STORES,2.0,EDUCATION,3458.0,,0
633284,120.0,NONE,2.0,RETRAINING,302.0,NONE,1
878953,682.0,BANK,2.0,EDUCATION,3770.0,NONE,1
761247,1116.0,NONE,,APPLIANCES,7469.0,NONE,1
974737,744.0,NONE,4.0,CAR_USED,4981.0,NONE,0
511116,248.0,NONE,4.0,FURNITURE,3251.0,NONE,1
1001543,775.0,NONE,3.0,RADIO_TV,6608.0,GUARANTOR,0
1214371,527.0,STORES,3.0,REPAIRS,250.0,NONE,1
729988,,NONE,3.0,RADIO_TV,6354.0,NONE,0
789835,660.0,NONE,4.0,CAR_NEW,6286.0,NONE,0
1278062,744.0,NONE,3.0,FURNITURE,5795.0,NONE,1
1008871,570.0,BANK,3.0,CAR_NEW,4349.0,NONE,1
643242,870.0,NONE,3.0,CAR_USED,4392.0,NONE,0
323204,1240.0,STORES,6.0,REPAIRS,10920.0,CO-APPLICANT,0
611295,1050.0,NONE,4.0,RADIO_TV,8036.0,CO-APPLICANT,1
659927,510.0,NONE,2.0,CAR_NEW,1382.0,NONE,1
438262,480.0,BANK,3.0,CAR_NEW,250.0,NONE,1
118382,1054.0,NONE,4.0,FURNITURE,5470.0,NONE,0
684262,930.0,NONE,4.0,,5283.0,NONE,0
1269703,930.0,STORES,4.0,OTHER,6353.0,NONE,0
578064,330.0,NONE,3.0,CAR_NEW,3228.0,NONE,0
694596,510.0,BANK,2.0,CAR_NEW,3863.0,NONE,1
1055892,868.0,NONE,4.0,FURNITURE,4742.0,NONE,1
1113790,450.0,NONE,4.0,RADIO_TV,6090.0,,1
166785,510.0,NONE,4.0,EDUCATION,2789.0,CO-APPLICANT,1
496227,600.0,NONE,3.0,FURNITURE,4640.0,NONE,1
423927,899.0,NONE,2.0,EDUCATION,2579.0,NONE,0
1078926,480.0,STORES,2.0,RADIO_TV,1332.0,CO-APPLICANT,0
484874,403.0,NONE,3.0,CAR_NEW,294.0,NONE,1
227436,420.0,NONE,3.0,FURNITURE,1810.0,NONE,0
150672,1426.0,NONE,3.0,APPLIANCES,3092.0,NONE,0
692674,120.0,NONE,2.0,RADIO_TV,271.0,NONE,1
1161686,248.0,NONE,3.0,CAR_NEW,1444.0,NONE,1
464776,124.0,NONE,2.0,RADIO_TV,405.0,NONE,1
1266616,780.0,STORES,2.0,REPAIRS,573.0,NONE,1
428995,1260.0,STORES,3.0,REPAIRS,5765.0,NONE,1
353144,868.0,NONE,4.0,APPLIANCES,4868.0,CO-APPLICANT,0
787903,868.0,NONE,4.0,APPLIANCES,7136.0,NONE,1
436746,279.0,NONE,3.0,VACATION,1065.0,NONE,1
23303,690.0,STORES,3.0,FURNITURE,1440.0,NONE,1
1135727,120.0,NONE,1.0,CAR_NEW,250.0,NONE,1
1302395,651.0,NONE,1.0,FURNITURE,3384.0,NONE,1
282289,360.0,STORES,2.0,FURNITURE,1472.0,NONE,1
101083,837.0,NONE,3.0,CAR_NEW,1675.0,NONE,1
980657,1333.0,NONE,4.0,RADIO_TV,4875.0,CO-APPLICANT,0
789065,1290.0,NONE,3.0,REPAIRS,6401.0,CO-APPLICANT,1
112908,990.0,NONE,4.0,APPLIANCES,4177.0,NONE,0
792451,480.0,NONE,2.0,CAR_USED,993.0,NONE,1
1160852,930.0,NONE,4.0,RADIO_TV,4569.0,NONE,1
674859,1147.0,NONE,3.0,APPLIANCES,4956.0,NONE,1
164950,248.0,NONE,2.0,CAR_NEW,3460.0,GUARANTOR,0
148272,1116.0,NONE,3.0,FURNITURE,2224.0,NONE,1
1252228,1350.0,NONE,4.0,APPLIANCES,3874.0,NONE,1
546228,930.0,NONE,3.0,CAR_USED,5562.0,NONE,1
882087,558.0,BANK,1.0,APPLIANCES,574.0,NONE,1
470580,120.0,NONE,2.0,CAR_USED,1292.0,NONE,1
921144,620.0,NONE,4.0,RETRAINING,3694.0,CO-APPLICANT,1
313484,930.0,NONE,4.0,RADIO_TV,3914.0,CO-APPLICANT,0
592771,961.0,NONE,3.0,CAR_USED,4738.0,NONE,1
515038,1333.0,NONE,4.0,EDUCATION,6878.0,CO-APPLICANT,0
1261728,990.0,NONE,4.0,OTHER,5064.0,NONE,1
983926,837.0,NONE,4.0,APPLIANCES,5844.0,NONE,0
1073459,1230.0,NONE,4.0,APPLIANCES,3617.0,NONE,0
875800,403.0,NONE,3.0,CAR_NEW,2344.0,NONE,1
725494,930.0,NONE,4.0,CAR_USED,7864.0,CO-APPLICANT,0
485119,930.0,NONE,3.0,BUSINESS,6677.0,NONE,1
1026554,558.0,BANK,2.0,RADIO_TV,965.0,NONE,1
1155907,775.0,STORES,2.0,FURNITURE,4653.0,NONE,1
48185,420.0,NONE,2.0,CAR_NEW,1939.0,CO-APPLICANT,0
625488,775.0,NONE,3.0,BUSINESS,6065.0,NONE,1
246755,961.0,NONE,4.0,VACATION,6117.0,NONE,0
520495,1020.0,BANK,3.0,RADIO_TV,5597.0,NONE,1
869352,1080.0,NONE,4.0,EDUCATION,6489.0,NONE,1
1197071,372.0,BANK,2.0,CAR_NEW,250.0,NONE,1
696754,,STORES,4.0,RADIO_TV,5346.0,NONE,1
461733,1116.0,NONE,5.0,RETRAINING,6816.0,NONE,0
3838,870.0,NONE,3.0,FURNITURE,3705.0,CO-APPLICANT,1
788250,372.0,STORES,1.0,FURNITURE,1293.0,NONE,1
1077490,465.0,STORES,3.0,RADIO_TV,1995.0,CO-APPLICANT,1
780254,310.0,STORES,2.0,FURNITURE,3176.0,NONE,1
944095,930.0,NONE,4.0,FURNITURE,5179.0,NONE,1
1020167,1140.0,BANK,3.0,RADIO_TV,3005.0,NONE,0
735668,806.0,NONE,4.0,FURNITURE,3308.0,NONE,0
707101,124.0,NONE,2.0,EDUCATION,250.0,NONE,1
456363,960.0,NONE,3.0,RADIO_TV,250.0,NONE,1
466348,570.0,BANK,3.0,REPAIRS,1993.0,NONE,1
223181,660.0,NONE,2.0,CAR_NEW,3412.0,NONE,0
75791,403.0,STORES,2.0,FURNITURE,2735.0,NONE,0
151886,840.0,NONE,5.0,CAR_USED,5715.0,CO-APPLICANT,0
581595,155.0,NONE,3.0,FURNITURE,3207.0,NONE,1
415770,690.0,STORES,3.0,APPLIANCES,7682.0,NONE,0
906619,713.0,NONE,3.0,RETRAINING,4881.0,NONE,1
1190045,868.0,STORES,5.0,APPLIANCES,6850.0,NONE,0
229309,496.0,NONE,4.0,CAR_USED,3982.0,NONE,1
1270694,420.0,NONE,3.0,FURNITURE,5127.0,NONE,0
1134284,403.0,NONE,3.0,FURNITURE,1410.0,NONE,1
981384,120.0,STORES,1.0,CAR_NEW,250.0,NONE,1
724783,450.0,STORES,4.0,RADIO_TV,3722.0,NONE,1
1178266,330.0,NONE,3.0,FURNITURE,250.0,NONE,1
